"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1980,"Married or cohabiting:One earner",11294.1510696424,12928.8999923151,7493.89753296116,18703.0679100284,-3232.61527607864,14441.7856531459,0.238519852211579,-0.0227781604062857,2873.84332736428,11836.2713599328,562.10133521155,18366.1865876848,21329.3471893162,-3525.26193684294,8258975.47023622,17933.0965220638,7634.16799774148,-11989254.9913485,2955466.96788178,-774812.553230493
"Female",1980,"Married or cohabiting:Two earners",11294.1510696424,12928.8999923151,7493.89753296116,18703.0679100284,-3232.61527607864,14441.7856531459,0.421432590883852,0.531031964643084,8125.08182886188,11697.2463697888,9059.95534628181,24034.6898794126,22196.4630076719,-7221.7284745411,66016954.7257015,16189.5430828864,8698.15633690868,19333179.2138727,-34880280.4200676,50469853.5195052
"Female",1980,"Married or cohabiting:Zero earners",11294.1510696424,12928.8999923151,7493.89753296116,18703.0679100284,-3232.61527607864,14441.7856531459,0.0909894419331328,NA,0,6784.80626734019,0,3940.58849705892,0,3940.58849705892,0,0,6784.80626734019,NA,NA,NA
"Female",1980,"Not married or cohabiting:One earner",11294.1510696424,12928.8999923151,7493.89753296116,18703.0679100284,-3232.61527607864,14441.7856531459,0.195865469129027,0.842631284225555,16790.1338528127,12235.5041145589,18082.1293637519,17952.7184822086,0,-129.410881543283,281908594.795368,0,9241.37289232752,NA,-108802003.396513,173106591.398853
"Female",1980,"Not married or cohabiting:Zero earners",11294.1510696424,12928.8999923151,7493.89753296116,18703.0679100284,-3232.61527607864,14441.7856531459,0.053192645842409,NA,0,6162.06477963978,0,5987.60583411746,0,5987.60583411746,0,0,6162.06477963978,NA,NA,NA
"Male",1980,"Married or cohabiting:One earner",20218.5229108263,13947.9213729811,20930.413308024,20348.2012112193,-4934.94278641771,4352.73068961308,0.261039222561123,0.916741438681334,17932.656782883,11836.3869771868,21306.185108699,18355.9140867908,565.558516772361,-3515.82953868061,321580179.292678,2890.41219258823,7635.48281451454,-12049894.9063208,-114944703.661141,194585580.725214
"Male",1980,"Married or cohabiting:Two earners",20218.5229108263,13947.9213729811,20930.413308024,20348.2012112193,-4934.94278641771,4352.73068961308,0.462879176615838,0.862683507149902,16211.2889122715,11713.4260585228,22177.9787315146,24048.6482517696,9084.65523298314,-7213.98571272811,262805888.197137,8140.2223837576,8710.20029953968,19306836.5670173,-118297983.076262,163814741.687876
"Male",1980,"Married or cohabiting:Zero earners",20218.5229108263,13947.9213729811,20930.413308024,20348.2012112193,-4934.94278641771,4352.73068961308,0.0997985450782516,NA,0,6777.50080151337,0,3943.87941447892,0,3943.87941447892,0,0,6777.50080151337,NA,NA,NA
"Male",1980,"Not married or cohabiting:One earner",20218.5229108263,13947.9213729811,20930.413308024,20348.2012112193,-4934.94278641771,4352.73068961308,0.158641771001881,0.943182661863394,28731.9202694456,17273.3425250352,32166.4259358165,24700.8401857746,0,-7465.58575004182,825523242.36978,0,13700.1997553079,NA,-357425176.858962,468098065.510811
"Male",1980,"Not married or cohabiting:Zero earners",20218.5229108263,13947.9213729811,20930.413308024,20348.2012112193,-4934.94278641771,4352.73068961308,0.0176412847429069,NA,0,10308.6038127327,0,6393.56537296654,0,6393.56537296654,0,0,10308.6038127327,NA,NA,NA
"Female",1990,"Married or cohabiting:One earner",15282.7758329735,16252.9978251343,12729.1985531743,25389.326150125,-4949.09034020882,17609.2179371596,0.182267263907394,0.0227642041109434,5375.64180275596,15876.7228989852,1373.58263510074,22910.4513248028,24973.0679322842,-3436.19924258214,28897524.7915373,22507.5418719767,9151.40631758536,-34302573.8210198,7347918.65413528,1942869.62465259
"Female",1990,"Married or cohabiting:Two earners",15282.7758329735,16252.9978251343,12729.1985531743,25389.326150125,-4949.09034020882,17609.2179371596,0.518620146275561,0.593996061017873,11060.7762138626,15074.9110190276,13326.441059178,29991.569470374,25177.2810361107,-8512.1526249147,122340770.453149,16875.7179050858,9344.70248111246,35947471.0452083,-59245209.2532246,99043032.2451262
"Female",1990,"Married or cohabiting:Zero earners",15282.7758329735,16252.9978251343,12729.1985531743,25389.326150125,-4949.09034020882,17609.2179371596,0.0135658579290202,NA,0,9649.13083867902,0,7880.45671899104,0,7880.45671899104,0,0,9649.13083867902,NA,NA,NA
"Female",1990,"Not married or cohabiting:One earner",15282.7758329735,16252.9978251343,12729.1985531743,25389.326150125,-4949.09034020882,17609.2179371596,0.231317021079713,0.847880665654263,20836.7645228436,15705.3238409741,24068.6075200737,22582.0146720175,0,-1486.59284805617,434170755.780433,0,11220.2148055624,NA,-156703389.556762,277467366.223674
"Female",1990,"Not married or cohabiting:Zero earners",15282.7758329735,16252.9978251343,12729.1985531743,25389.326150125,-4949.09034020882,17609.2179371596,0.0542297108083113,NA,0,8255.27961738782,0,6062.34481864866,0,6062.34481864866,0,0,8255.27961738782,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",21802.1562556192,16847.9436075702,26466.9909806424,27498.878485454,-6802.29860669067,7834.18611150228,0.198090888549646,0.882837152175833,22501.7502889417,15866.1047622477,24901.3569831307,22873.1211820586,1385.12998376691,-3413.36578483903,506328766.065888,5399.67812045557,9153.3851387584,-34491617.5586174,-156650930.13362,315186218.373652
"Male",1990,"Married or cohabiting:Two earners",21802.1562556192,16847.9436075702,26466.9909806424,27498.878485454,-6802.29860669067,7834.18611150228,0.565811412633513,0.826213929663954,16886.4337606195,15097.4795659011,25125.7846427126,29991.2766597036,13360.9968153077,-8495.50479831678,285151645.15179,11089.7256875464,9360.86470235183,36056094.675798,-110570621.827069,210637118.000521
"Male",1990,"Married or cohabiting:Zero earners",21802.1562556192,16847.9436075702,26466.9909806424,27498.878485454,-6802.29860669067,7834.18611150228,0.0149318134178792,NA,0,9574.84285287943,0,7834.4249923027,0,7834.4249923027,0,0,9574.84285287943,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",21802.1562556192,16847.9436075702,26466.9909806424,27498.878485454,-6802.29860669067,7834.18611150228,0.201642824567891,0.944536466682111,28915.3743424525,19893.0704168334,36290.9186737744,28446.0228095452,0,-7844.89586422919,836098873.36416,0,12050.2674189619,NA,-292786783.811775,543312089.552377
"Male",1990,"Not married or cohabiting:Zero earners",21802.1562556192,16847.9436075702,26466.9909806424,27498.878485454,-6802.29860669067,7834.18611150228,0.0195230608310716,NA,0,10862.9870365487,0,7457.66327759635,0,7457.66327759635,0,0,10862.9870365487,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",19773.048807756,20165.5310864078,16865.3697506463,30815.6675979402,-6070.0037380442,20020.3015853381,0.168254759919316,0.119520808981795,8859.83335646054,17469.2394927164,2527.46932854121,25366.4233738354,26033.6614564179,-3194.70741112372,78496647.1042509,25794.4145256785,12620.7049421166,-65799283.3631662,5801415.77668799,18498779.5177725
"Female",2000,"Married or cohabiting:Two earners",19773.048807756,20165.5310864078,16865.3697506463,30815.6675979402,-6070.0037380442,20020.3015853381,0.523436518417791,0.621956725584473,15744.7087526494,19072.7688020062,17949.3568814683,37364.9773220345,29879.4860061413,-10463.8655655751,247895853.705754,21632.4382094462,13902.6993826126,68823262.144047,-129948502.83444,186770613.015367
"Female",2000,"Married or cohabiting:Zero earners",19773.048807756,20165.5310864078,16865.3697506463,30815.6675979402,-6070.0037380442,20020.3015853381,0.0126789364915363,NA,0,13386.6113348954,0,9281.27137838771,0,9281.27137838771,0,0,13386.6113348954,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",19773.048807756,20165.5310864078,16865.3697506463,30815.6675979402,-6070.0037380442,20020.3015853381,0.24995447792689,0.854028517246632,25629.1035940604,19046.5755576438,28184.1805360875,26153.9382466269,0,-2030.24228946066,656850951.035082,0,13632.3386956146,NA,-239959784.437001,416891166.598067
"Female",2000,"Not married or cohabiting:Zero earners",19773.048807756,20165.5310864078,16865.3697506463,30815.6675979402,-6070.0037380442,20020.3015853381,0.0456753072444665,NA,0,13212.9949808907,0,7323.03453664891,0,7323.03453664891,0,0,13212.9949808907,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",26042.7087147612,20503.3503753597,30369.4044881206,32970.2873231356,-7988.58422197673,10589.4670569917,0.181046392659923,0.800125387708942,25786.169523456,17462.1083201411,25998.9935567013,25344.7513591802,2534.67820775241,-3188.92040527355,664926538.692411,8863.81031430849,12611.4794261887,-65899084.9109636,-238746285.78875,360281167.992686
"Male",2000,"Married or cohabiting:Two earners",26042.7087147612,20503.3503753597,30369.4044881206,32970.2873231356,-7988.58422197673,10589.4670569917,0.563942151529126,0.787698375371225,21616.3934472768,19080.2782465283,29849.9444055752,37358.1527238675,17963.8508727455,-10455.6425544532,467268465.667471,15776.9417160832,13895.033982125,68865224.3293867,-211250014.401858,324883675.595012
"Male",2000,"Married or cohabiting:Zero earners",26042.7087147612,20503.3503753597,30369.4044881206,32970.2873231356,-7988.58422197673,10589.4670569917,0.0136391868255139,NA,0,13358.710432146,0,9253.70095423644,0,9253.70095423644,0,0,13358.710432146,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",26042.7087147612,20503.3503753597,30369.4044881206,32970.2873231356,-7988.58422197673,10589.4670569917,0.215047629516002,0.889117973555552,32654.2412298508,22336.9158982452,41054.805582637,32365.0524897877,0,-8689.75309284935,1066299470.29729,0,16376.8373699467,NA,-417781230.34685,648518239.950454
"Male",2000,"Not married or cohabiting:Zero earners",26042.7087147612,20503.3503753597,30369.4044881206,32970.2873231356,-7988.58422197673,10589.4670569917,0.0263246394694353,NA,0,14369.2204404226,0,8647.1732869927,0,8647.1732869927,0,0,14369.2204404226,NA,NA,NA
"Female",2010,"Married or cohabiting:One earner",21127.3996264814,21738.7935191175,17414.2888690427,31222.1229437785,-4890.13674812963,18697.9708228654,0.188277990176241,0.150980014849414,10631.0065388295,17978.2212755231,3482.05146890078,25964.1708507408,24272.0509258573,-1789.93154401719,113018300.028637,25293.060894806,10774.8451395572,-84516533.4748255,354528.530976046,28856295.0847873
"Female",2010,"Married or cohabiting:Two earners",21127.3996264814,21738.7935191175,17414.2888690427,31222.1229437785,-4890.13674812963,18697.9708228654,0.47044813866951,0.658843907675268,16714.2065361635,20249.076511484,19935.6869133534,40077.9169792054,30031.1058665164,-9888.87580066436,279364700.133529,22078.0004451253,12953.2523966973,77156483.528074,-133537276.919671,222983906.741924
"Female",2010,"Married or cohabiting:Zero earners",21127.3996264814,21738.7935191175,17414.2888690427,31222.1229437785,-4890.13674812963,18697.9708228654,0.0180776886093924,NA,0,11974.989350171,0,7582.13472273828,0,7582.13472273828,0,0,11974.989350171,NA,NA,NA
"Female",2010,"Not married or cohabiting:One earner",21127.3996264814,21738.7935191175,17414.2888690427,31222.1229437785,-4890.13674812963,18697.9708228654,0.256676103940025,0.879533065362651,27596.4115067665,20866.7569007226,28752.1444420359,26809.1831685979,0,-1942.96127343799,761561928.050794,0,13565.7452417961,NA,-255084914.231129,506477013.819663
"Female",2010,"Not married or cohabiting:Zero earners",21127.3996264814,21738.7935191175,17414.2888690427,31222.1229437785,-4890.13674812963,18697.9708228654,0.0665200786048315,NA,0,10967.9362447779,0,6925.96052816934,0,6925.96052816934,0,0,10967.9362447779,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",26783.8801743736,21955.4678209977,29319.0914024178,33482.4486818169,-6664.49133467185,10827.8486140709,0.203302251082729,0.805312791465787,25280.2373354402,17971.4844661424,24230.2761786363,25950.9100334332,3503.21308808375,-1782.57923328681,639090399.736185,10669.4170954707,10775.2525599418,-84883823.5367137,-188334136.697277,365872439.502182
"Male",2010,"Married or cohabiting:Two earners",26783.8801743736,21955.4678209977,29319.0914024178,33482.4486818169,-6664.49133467185,10827.8486140709,0.507643500483208,0.802258548211212,22080.0185889169,20254.7791353472,30003.1800275682,40057.945415774,19926.6562018666,-9871.89081366082,487527220.886916,16714.9302668442,12959.8355079838,77225675.1967122,-205962094.969271,358790801.11435
"Male",2010,"Married or cohabiting:Zero earners",26783.8801743736,21955.4678209977,29319.0914024178,33482.4486818169,-6664.49133467185,10827.8486140709,0.0196765680036277,NA,0,11917.6255990785,0,7540.00745035747,0,7540.00745035747,0,0,11917.6255990785,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",26783.8801743736,21955.4678209977,29319.0914024178,33482.4486818169,-6664.49133467185,10827.8486140709,0.229156125229619,0.927047752938985,33483.1824057354,23375.8901396883,39981.9222241676,32286.0079867454,0,-7695.91423742221,1121123504.01575,0,14709.0681832809,NA,-395523975.506688,725599528.50906
"Male",2010,"Not married or cohabiting:Zero earners",26783.8801743736,21955.4678209977,29319.0914024178,33482.4486818169,-6664.49133467185,10827.8486140709,0.0402215552008161,NA,0,13262.0409897515,0,8068.22762087569,0,8068.22762087569,0,0,13262.0409897515,NA,NA,NA
