"sex","decade","fam_structure","sigma_x","sigma_y","mu_x","mu_y","mu_other","mu_pn","pi_g","r_g","sigma_gx","sigma_gy","mu_gx","mu_gy","mu_g_pn","mu_g_oth","var_xg","sigma_gpartner","sigma_gother","cov_xg_partnerg","cov_xg_otherg","cov_xg_yg"
"Female",1980,"Married or cohabiting:One earner",11427.671782364,12926.5401846789,7491.97996775809,18688.829664034,-3208.72569783707,14405.575394113,0.251321833534777,-0.0084049707486667,2811.36739293675,12128.0022665137,529.809155206964,17545.3708868115,20224.1463558206,-3208.58462421611,7903786.61806797,17986.8870252806,7621.58537559957,-10714938.2832176,2524573.51220663,-286578.15294294
"Female",1980,"Married or cohabiting:Two earners",11427.671782364,12926.5401846789,7491.97996775809,18688.829664034,-3208.72569783707,14405.575394113,0.414811285574593,0.524749125300168,8036.02847979893,11278.2285564688,9176.16934519116,24366.1507425182,22474.8124617165,-7284.8310643894,64577753.7281394,15658.7557361932,8539.12805689724,17120517.7242408,-34139121.68202,47559149.7703586
"Female",1980,"Married or cohabiting:Zero earners",11427.671782364,12926.5401846789,7491.97996775809,18688.829664034,-3208.72569783707,14405.575394113,0.0848087659191937,NA,0,7558.48124269973,0,3941.05698680078,0,3941.05698680078,0,0,7558.48124269973,NA,NA,NA
"Female",1980,"Not married or cohabiting:One earner",11427.671782364,12926.5401846789,7491.97996775809,18688.829664034,-3208.72569783707,14405.575394113,0.195849501201404,0.846290365050582,17284.7156730092,12339.3959485447,18138.6663480233,17991.0931978149,0,-147.573150208345,298761395.896771,0,9488.07019979759,NA,-118262089.819049,180499306.07772
"Female",1980,"Not married or cohabiting:Zero earners",11427.671782364,12926.5401846789,7491.97996775809,18688.829664034,-3208.72569783707,14405.575394113,0.0532086137700319,NA,0,5757.40247035074,0,5904.26508261493,0,5904.26508261493,0,0,5757.40247035074,NA,NA,NA
"Male",1980,"Married or cohabiting:One earner",20104.4633979949,13959.666997591,20906.1888857779,20333.1104225264,-4912.15123184644,4339.07276859497,0.275079996975319,0.915689689001613,17986.4264659008,12127.3149620678,20199.596701495,17534.5002582369,532.214213278998,-3197.31065653708,323511537.013257,2824.5133533148,7624.80858881159,-10750512.8549368,-113024325.528357,199736698.629961
"Male",1980,"Married or cohabiting:Two earners",20104.4633979949,13959.666997591,20906.1888857779,20333.1104225264,-4912.15123184644,4339.07276859497,0.455579301950872,0.857883990356206,15693.2369700882,11299.4038923461,22460.8681348427,24384.1799435275,9202.94505580521,-7279.63324712043,246277686.599344,8048.87840912086,8556.22465121232,17124733.7014793,-111278808.36969,152123611.931118
"Male",1980,"Married or cohabiting:Zero earners",20104.4633979949,13959.666997591,20906.1888857779,20333.1104225264,-4912.15123184644,4339.07276859497,0.0930576453290216,NA,0,7573.61103706859,0,3945.07959151755,0,3945.07959151755,0,0,7573.61103706859,NA,NA,NA
"Male",1980,"Not married or cohabiting:One earner",20104.4633979949,13959.666997591,20906.1888857779,20333.1104225264,-4912.15123184644,4339.07276859497,0.158656262737178,0.950320782245641,28948.9303010046,17390.1878601365,32251.971475102,24705.3005036633,0,-7546.67097143867,838040565.572422,0,13550.8036418456,NA,-359623105.550718,478417460.021693
"Male",1980,"Not married or cohabiting:Zero earners",20104.4633979949,13959.666997591,20906.1888857779,20333.1104225264,-4912.15123184644,4339.07276859497,0.0176267930076094,NA,0,10344.3891436775,0,6468.67538687278,0,6468.67538687278,0,0,10344.3891436775,NA,NA,NA
"Female",1990,"Married or cohabiting:One earner",15123.0612811518,16136.3939327862,12709.9359036222,25358.8627962838,-4978.83364788142,17627.760540543,0.181503978755467,0.0231146738157281,5430.85102311798,16237.2133960652,1377.52138842217,22947.7699725261,25043.9334889714,-3473.68490486745,29494142.8353016,23026.8243406269,9355.18054073261,-34498555.4089407,7042708.12774388,2038295.55410456
"Female",1990,"Married or cohabiting:Two earners",15123.0612811518,16136.3939327862,12709.9359036222,25358.8627962838,-4978.83364788142,17627.760540543,0.519353588324934,0.609264326791203,11284.7611305204,14894.072006328,13375.5518560482,30002.7046329311,25189.3647462825,-8562.21196939963,127345833.772904,16668.8926219489,9239.32780759315,36117812.6680185,-61060908.1243205,102402738.316593
"Female",1990,"Married or cohabiting:Zero earners",15123.0612811518,16136.3939327862,12709.9359036222,25358.8627962838,-4978.83364788142,17627.760540543,0.0136275254008468,NA,0,9673.96142856353,0,7999.59764354558,0,7999.59764354558,0,0,9673.96142856353,NA,NA,NA
"Female",1990,"Not married or cohabiting:One earner",15123.0612811518,16136.3939327862,12709.9359036222,25358.8627962838,-4978.83364788142,17627.760540543,0.229935256278935,0.842473420696197,20144.1538834811,15252.2383117459,23977.4862183369,22500.5914398883,0,-1476.89477844859,405786935.681367,0,10987.6682155181,NA,-146942507.488692,258844428.192673
"Female",1990,"Not married or cohabiting:Zero earners",15123.0612811518,16136.3939327862,12709.9359036222,25358.8627962838,-4978.83364788142,17627.760540543,0.0555796512398168,NA,0,7721.03074177443,0,5920.24141132304,0,5920.24141132304,0,0,7721.03074177443,NA,NA,NA
"Male",1990,"Married or cohabiting:One earner",21613.9546056366,16675.1325509766,26469.4563597525,27504.6412880889,-6835.76714668874,7870.95207502515,0.197240016313426,0.885969912016005,23030.2529906842,16231.3720473998,24971.8275984721,22908.4164023274,1389.92318827949,-3453.3343844242,530392552.81492,5456.81865120174,9358.07345785704,-34708923.6121264,-164496908.7616,331186720.441194
"Male",1990,"Married or cohabiting:Two earners",21613.9546056366,16675.1325509766,26469.4563597525,27504.6412880889,-6835.76714668874,7870.95207502515,0.566574217391349,0.823364733261374,16662.3664980928,14895.8120390889,25134.972577249,29997.8923404571,13408.3115141951,-8545.39175098691,277634457.316765,11299.7748631843,9240.34763607145,36186756.9618022,-109462516.05926,204358698.21931
"Male",1990,"Married or cohabiting:Zero earners",21613.9546056366,16675.1325509766,26469.4563597525,27504.6412880889,-6835.76714668874,7870.95207502515,0.0150062852816251,NA,0,9610.20341577075,0,7956.23612491074,0,7956.23612491074,0,0,9610.20341577075,NA,NA,NA
"Male",1990,"Not married or cohabiting:One earner",21613.9546056366,16675.1325509766,26469.4563597525,27504.6412880889,-6835.76714668874,7870.95207502515,0.201839261227098,0.940553216302989,28215.5250576578,19306.0842667944,36183.174746804,28353.58603919,0,-7829.58870761401,796115854.279316,0,12005.9644867292,NA,-283767073.909674,512348780.36963
"Male",1990,"Not married or cohabiting:Zero earners",21613.9546056366,16675.1325509766,26469.4563597525,27504.6412880889,-6835.76714668874,7870.95207502515,0.0193402197865019,NA,0,11526.739239896,0,7646.86649271599,0,7646.86649271599,0,0,11526.739239896,NA,NA,NA
"Female",2000,"Married or cohabiting:One earner",19614.380584444,20188.8949895373,16834.6534473161,30798.3106565861,-6034.06723363078,19997.7244429008,0.16802156531855,0.122525817996083,9027.50941608294,17515.5236211424,2617.59872621968,25473.0481632821,25989.3754146508,-3133.92597758835,81495926.2574662,25539.1332584562,12718.4509867233,-68029758.5925896,5907805.13293836,19373972.7978147
"Female",2000,"Married or cohabiting:Two earners",19614.380584444,20188.8949895373,16834.6534473161,30798.3106565861,-6034.06723363078,19997.7244429008,0.523888165856344,0.615068478681232,15277.9613408379,18953.4314968927,17838.1986298445,37213.3017050132,29836.4229673511,-10461.3198921825,233416102.732136,21584.4164872139,13776.7128970766,69061822.4745335,-124372672.732359,178105252.474329
"Female",2000,"Married or cohabiting:Zero earners",19614.380584444,20188.8949895373,16834.6534473161,30798.3106565861,-6034.06723363078,19997.7244429008,0.0125354906749265,NA,0,12741.2550526124,0,9024.06672654531,0,9024.06672654531,0,0,12741.2550526124,NA,NA,NA
"Female",2000,"Not married or cohabiting:One earner",19614.380584444,20188.8949895373,16834.6534473161,30798.3106565861,-6034.06723363078,19997.7244429008,0.250189160394949,0.840078418678734,25732.1459813175,19607.0322286843,28177.1569897828,26297.4857861597,0,-1879.67120362303,662143336.803833,0,14102.7590971936,NA,-238297719.070325,423845617.733497
"Female",2000,"Not married or cohabiting:Zero earners",19614.380584444,20188.8949895373,16834.6534473161,30798.3106565861,-6034.06723363078,19997.7244429008,0.0453656177552302,NA,0,12597.4426050332,0,7278.94554863534,0,7278.94554863534,0,0,12597.4426050332,NA,NA,NA
"Male",2000,"Married or cohabiting:One earner",26058.6482807439,20420.9092387667,30403.473187207,32949.7434607152,-8001.10833596878,10547.378609477,0.180734213096577,0.787063567130103,25558.6233011115,17526.1710701292,25959.9381596418,25455.2177000725,2625.17121967477,-3129.89167924412,653243225.048119,9029.4083157898,12721.9655360025,-68149285.1309553,-232532904.373483,352561035.543671
"Male",2000,"Married or cohabiting:Two earners",26058.6482807439,20420.9092387667,30403.473187207,32949.7434607152,-8001.10833596878,10547.378609477,0.564331903738917,0.7949801036241,21586.033549639,18961.6628463505,29815.8316069504,37210.4195605224,17849.2838843743,-10454.6959308022,465956844.406139,15292.5252680517,13769.366943189,68990127.399231,-209555978.698304,325390993.107092
"Male",2000,"Married or cohabiting:Zero earners",26058.6482807439,20420.9092387667,30403.473187207,32949.7434607152,-8001.10833596878,10547.378609477,0.0135029772732013,NA,0,12708.567449293,0,8997.09561649122,0,8997.09561649122,0,0,12708.567449293,NA,NA,NA
"Male",2000,"Not married or cohabiting:One earner",26058.6482807439,20420.9092387667,30403.473187207,32949.7434607152,-8001.10833596878,10547.378609477,0.215057322612287,0.89084499007173,32830.316018306,22280.5617465929,41317.3523767814,32542.9276155993,0,-8774.42476118215,1077829649.86184,0,16461.6604995029,NA,-426196242.259498,651633407.602362
"Male",2000,"Not married or cohabiting:Zero earners",26058.6482807439,20420.9092387667,30403.473187207,32949.7434607152,-8001.10833596878,10547.378609477,0.0263735832790174,NA,0,15076.1519588715,0,8721.05045162882,0,8721.05045162882,0,0,15076.1519588715,NA,NA,NA
"Female",2010,"Married or cohabiting:One earner",21095.7217529347,21699.9269064636,17375.1540604827,31129.9963687744,-4857.6726764565,18612.5149847482,0.187840172475426,0.15361705498706,10587.5026011032,17714.3986196221,3473.08901747788,25772.4461092098,24023.5302465447,-1724.17315481285,112095211.328367,24887.70469342,10668.1708357922,-83435861.9252044,151719.969432334,28811069.3725944
"Female",2010,"Married or cohabiting:Two earners",21095.7217529347,21699.9269064636,17375.1540604827,31129.9963687744,-4857.6726764565,18612.5149847482,0.471076096973446,0.661090219712294,16674.803207256,20203.5190577228,19981.5584958075,40058.1144797921,29931.3232200857,-9854.76723610113,278049062.000716,21814.3159316855,13015.7831573992,78224834.0356677,-133559407.34795,222714488.688425
"Female",2010,"Married or cohabiting:Zero earners",21095.7217529347,21699.9269064636,17375.1540604827,31129.9963687744,-4857.6726764565,18612.5149847482,0.0178959806055313,NA,0,10879.217661726,0,7326.64305081781,0,7326.64305081781,0,0,10879.217661726,NA,NA,NA
"Female",2010,"Not married or cohabiting:One earner",21095.7217529347,21699.9269064636,17375.1540604827,31129.9963687744,-4857.6726764565,18612.5149847482,0.256222239750117,0.876050604904667,27657.1063522446,20908.8463959552,28529.6617494821,26656.5517548329,0,-1873.1099946492,764915531.779367,0,13743.8522894578,NA,-258314574.962078,506600956.817293
"Female",2010,"Not married or cohabiting:Zero earners",21095.7217529347,21699.9269064636,17375.1540604827,31129.9963687744,-4857.6726764565,18612.5149847482,0.0669655101954794,NA,0,10773.1465379148,0,6829.73320649021,0,6829.73320649021,0,0,10773.1465379148,NA,NA,NA
"Male",2010,"Married or cohabiting:One earner",26610.4568058603,21947.5616554839,29235.1881865514,33464.8200171835,-6629.84165187982,10859.4734825119,0.202807672063544,0.801244020442909,24875.1140115003,17705.7097253945,23979.2211949425,25755.5817486962,3490.6418908118,-1714.28133705806,618771297.085139,10605.8781300748,10665.6803878915,-83702876.878529,-182175275.898126,352893144.308481
"Male",2010,"Married or cohabiting:Two earners",26610.4568058603,21947.5616554839,29235.1881865514,33464.8200171835,-6629.84165187982,10859.4734825119,0.508322332234995,0.798228074988167,21810.7593505629,20209.9736726412,29901.5016582478,40035.5147657269,19970.6837234448,-9836.67061596567,475709223.448165,16673.8225376016,13021.8093614809,78342629.3781845,-202197010.481424,351854842.344914
"Male",2010,"Married or cohabiting:Zero earners",26610.4568058603,21947.5616554839,29235.1881865514,33464.8200171835,-6629.84165187982,10859.4734825119,0.0194832919681585,NA,0,10827.0941310494,0,7285.4882303893,0,7285.4882303893,0,0,10827.0941310494,NA,NA,NA
"Male",2010,"Not married or cohabiting:One earner",26610.4568058603,21947.5616554839,29235.1881865514,33464.8200171835,-6629.84165187982,10859.4734825119,0.229125966178891,0.925295878902181,33504.7458472437,23558.4999413148,40032.2025950468,32384.1640726253,0,-7648.03852242144,1122567994.28839,0,14726.131650689,NA,-392212014.098443,730355980.189946
"Male",2010,"Not married or cohabiting:Zero earners",26610.4568058603,21947.5616554839,29235.1881865514,33464.8200171835,-6629.84165187982,10859.4734825119,0.0402607375544114,NA,0,13777.1718471152,0,8157.97339385692,0,8157.97339385692,0,0,13777.1718471152,NA,NA,NA
